"unique_id","version"
"AKSSecurityPatchedVHD_43291507deec79e2/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_bbb4ceb916febfd5/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_9ef9b74c0a3a5245/images/AKSUbuntu-2204gen2containerd-202402.19.0/versions/2024.02.25","2024.02.25"
"AKSSecurityPatchedVHD_b3fd4e21cdc8c57f/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_32cc1efb5fa31571/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_ce18bcb245c48dfb/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_fc68aa9f19d54ed/images/AKSUbuntu-2204gen2containerd-202402.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_228bd35008b31d71/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_5c99f1e72d045926/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_180be845e8b38165/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_46a0dae295808589/images/AKSUbuntu-2204gen2containerd-202401.17.1/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_793dadcf88cb0639/images/AKSUbuntu-2204gen2containerd-202312.06.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_f3a1f59dbddda5af/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_456b9f89f472bf9f/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_6776a1c9eacfd3bd/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_6776a1c9eacfd3bd/images/AKSUbuntu-2204gen2containerd-202401.09.0/versions/2024.02.14","2024.02.14"
"AKSSecurityPatchedVHD_c1bf64355f74aced/images/AKSCBLMariner-V2gen2-202310.31.0/versions/2024.02.06","2024.02.06"
"AKSSecurityPatchedVHD_b3fd4e21cdc8c57f/images/AKSUbuntu-2204gen2containerd-202401.03.0/versions/2024.01.17","2024.01.17"
"AKSSecurityPatchedVHD_32cc1efb5fa31571/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.01.17","2024.01.17"
"AKSSecurityPatchedVHD_ce18bcb245c48dfb/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.01.17","2024.01.17"
"AKSSecurityPatchedVHD_5c99f1e72d045926/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.01.17","2024.01.17"
"AKSSecurityPatchedVHD_180be845e8b38165/images/AKSUbuntu-2204gen2containerd-202311.07.0/versions/2024.01.17","2024.01.17"
"AKSCBLMariner/images/V2gen2/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2204containerd/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2204gen2containerd/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202312.06.0","202312.06.0"
"AKSCBLMariner/images/V2/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202312.06.0","202312.06.0"
"AKSCBLMariner/images/V2katagen2/versions/202312.06.0","202312.06.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202312.06.0","202312.06.0"
"AKSUbuntu/images/2204gen2containerd/versions/202311.22.0","202311.22.0"
"AKSCBLMariner/images/V2gen2/versions/202311.22.0","202311.22.0"
"AKSUbuntu/images/2204gen2containerd/versions/202311.07.0","202311.07.0"
"AKSCBLMariner/images/V2gen2/versions/202311.07.0","202311.07.0"
"AKSUbuntu/images/2204containerd/versions/202311.07.0","202311.07.0"
"AKSCBLMariner/images/V2/versions/202311.07.0","202311.07.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202311.07.0","202311.07.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202311.07.0","202311.07.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202311.07.0","202311.07.0"
"AKSCBLMariner/images/V2katagen2/versions/202311.07.0","202311.07.0"
"AKSUbuntu/images/2204gen2containerd/versions/202310.31.0","202310.31.0"
"AKSCBLMariner/images/V2gen2/versions/202310.31.0","202310.31.0"
"AKSCBLMariner/images/V2/versions/202310.31.0","202310.31.0"
"AKSUbuntu/images/2204containerd/versions/202310.31.0","202310.31.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202310.31.0","202310.31.0"
"AKSCBLMariner/images/V2gen2fips/versions/202310.31.0","202310.31.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202310.31.0","202310.31.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202310.31.0","202310.31.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202310.31.0","202310.31.0"
"AKSUbuntu/images/2204gen2containerd/versions/202310.26.0","202310.26.0"
"AKSUbuntu/images/2204gen2containerd/versions/202310.19.2","202310.19.2"
"AKSCBLMariner/images/V2gen2/versions/202310.19.2","202310.19.2"
"AKSUbuntu/images/2204containerd/versions/202310.19.2","202310.19.2"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202310.19.2","202310.19.2"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202310.19.2","202310.19.2"
"AKSCBLMariner/images/V2/versions/202310.19.2","202310.19.2"
"AKSUbuntu/images/2204gen2containerd/versions/202310.09.0","202310.09.0"
"AKSUbuntu/images/2204containerd/versions/202310.09.0","202310.09.0"
"AKSCBLMariner/images/V2gen2/versions/202310.09.0","202310.09.0"
"AKSCBLMariner/images/V2/versions/202310.09.0","202310.09.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202310.09.0","202310.09.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202310.09.0","202310.09.0"
"AKSUbuntu/images/2204gen2containerd/versions/202310.04.0","202310.04.0"
"AKSUbuntu/images/2204containerd/versions/202310.04.0","202310.04.0"
"AKSCBLMariner/images/V2gen2/versions/202310.04.0","202310.04.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202310.04.0","202310.04.0"
"AKSCBLMariner/images/V2/versions/202310.04.0","202310.04.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202310.04.0","202310.04.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202310.04.0","202310.04.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202310.04.0","202310.04.0"
"AKSUbuntuEdgeZone/images/2204gen2containerd/versions/202310.04.0","202310.04.0"
"AKSUbuntu/images/2204gen2containerd/versions/202309.26.0","202309.26.0"
"AKSUbuntu/images/2204containerd/versions/202309.06.0","202309.06.0"
"AKSUbuntu/images/2204gen2containerd/versions/202309.06.0","202309.06.0"
"AKSCBLMariner/images/V2gen2/versions/202309.06.0","202309.06.0"
"AKSCBLMariner/images/V1/versions/202309.06.0","202309.06.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202309.06.0","202309.06.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202309.06.0","202309.06.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202309.06.0","202309.06.0"
"AKSCBLMariner/images/V2/versions/202309.06.0","202309.06.0"
"AKSCBLMariner/images/V1/versions/202308.28.0","202308.28.0"
"AKSUbuntu/images/2204gen2containerd/versions/202308.28.0","202308.28.0"
"AKSUbuntu/images/2204containerd/versions/202308.28.0","202308.28.0"
"AKSCBLMariner/images/V2gen2/versions/202308.28.0","202308.28.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202308.28.0","202308.28.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202308.28.0","202308.28.0"
"AKSUbuntu/images/2204containerd/versions/202308.22.0","202308.22.0"
"AKSUbuntu/images/2204gen2containerd/versions/202308.22.0","202308.22.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202308.22.0","202308.22.0"
"AKSCBLMariner/images/V2gen2/versions/202308.22.0","202308.22.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202308.22.0","202308.22.0"
"AKSCBLMariner/images/V1/versions/202308.22.0","202308.22.0"
"AKSUbuntu/images/2004gen2fipscontainerd/versions/202308.22.0","202308.22.0"
"AKSUbuntu/images/2204gen2containerd/versions/202308.16.0","202308.16.0"
"AKSUbuntu/images/2204containerd/versions/202308.16.0","202308.16.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202308.16.0","202308.16.0"
"AKSUbuntu/images/2204gen2containerd/versions/202308.10.0","202308.10.0"
"AKSCBLMariner/images/V2gen2/versions/202308.10.0","202308.10.0"
"AKSUbuntu/images/2204containerd/versions/202308.10.0","202308.10.0"
"AKSCBLMariner/images/V1/versions/202308.10.0","202308.10.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202308.10.0","202308.10.0"
"AKSCBLMariner/images/V2/versions/202308.10.0","202308.10.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202308.10.0","202308.10.0"
"AKSUbuntu/images/2204gen2containerd/versions/202308.01.0","202308.01.0"
"AKSUbuntu/images/2204containerd/versions/202308.01.0","202308.01.0"
"AKSCBLMariner/images/V2gen2/versions/202308.01.0","202308.01.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202308.01.0","202308.01.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202308.01.0","202308.01.0"
"AKSCBLMariner/images/V1/versions/202308.01.0","202308.01.0"
"AKSUbuntu/images/2204gen2containerd/versions/202307.27.0","202307.27.0"
"AKSUbuntu/images/2204containerd/versions/202307.27.0","202307.27.0"
"AKSCBLMariner/images/V2gen2/versions/202307.27.0","202307.27.0"
"AKSCBLMariner/images/V1/versions/202307.27.0","202307.27.0"
"AKSCBLMariner/images/V2gen2fips/versions/202307.27.0","202307.27.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202307.27.0","202307.27.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202307.27.0","202307.27.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202307.27.0","202307.27.0"
"AKSUbuntu/images/2204gen2containerd/versions/202307.12.0","202307.12.0"
"AKSUbuntu/images/2204containerd/versions/202307.12.0","202307.12.0"
"AKSCBLMariner/images/V1/versions/202307.12.0","202307.12.0"
"AKSCBLMariner/images/V2gen2/versions/202307.12.0","202307.12.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202307.12.0","202307.12.0"
"AKSCBLMariner/images/V2/versions/202307.12.0","202307.12.0"
"AKSUbuntu/images/2204gen2containerd/versions/202307.04.0","202307.04.0"
"AKSUbuntu/images/2204containerd/versions/202307.04.0","202307.04.0"
"AKSCBLMariner/images/V2gen2/versions/202307.04.0","202307.04.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202307.04.0","202307.04.0"
"AKSCBLMariner/images/V2/versions/202307.04.0","202307.04.0"
"AKSCBLMariner/images/V1/versions/202307.04.0","202307.04.0"
"AKSCBLMariner/images/V2gen2arm64/versions/202307.04.0","202307.04.0"
"AKSUbuntu/images/2204gen2containerd/versions/202306.26.0","202306.26.0"
"AKSUbuntu/images/2204containerd/versions/202306.26.0","202306.26.0"
"AKSCBLMariner/images/V2gen2/versions/202306.26.0","202306.26.0"
"AKSCBLMariner/images/V2/versions/202306.26.0","202306.26.0"
"AKSUbuntu/images/2204gen2containerd/versions/202306.19.0","202306.19.0"
"AKSUbuntu/images/2204containerd/versions/202306.19.0","202306.19.0"
"AKSCBLMariner/images/V2gen2/versions/202306.19.0","202306.19.0"
"AKSCBLMariner/images/V1/versions/202306.19.0","202306.19.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202306.19.0","202306.19.0"
"AKSUbuntu/images/2204gen2containerd/versions/202306.13.0","202306.13.0"
"AKSUbuntu/images/2204gen2containerd/versions/202306.07.0","202306.07.0"
"AKSUbuntu/images/2204containerd/versions/202306.07.0","202306.07.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202306.07.0","202306.07.0"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/202306.07.0","202306.07.0"
"AKSCBLMariner/images/V2gen2/versions/202306.07.0","202306.07.0"
"AKSUbuntu/images/2204gen2containerd/versions/202306.01.0","202306.01.0"
"AKSUbuntu/images/2204containerd/versions/202306.01.0","202306.01.0"
"AKSCBLMariner/images/V1/versions/202306.01.0","202306.01.0"
"AKSCBLMariner/images/V2gen2/versions/202306.01.0","202306.01.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202306.01.0","202306.01.0"
"AKSUbuntu/images/2204gen2containerd/versions/202305.24.0","202305.24.0"
"AKSUbuntu/images/2204containerd/versions/202305.24.0","202305.24.0"
"AKSCBLMariner/images/V1/versions/202305.24.0","202305.24.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202305.24.0","202305.24.0"
"AKSCBLMariner/images/V2katagen2/versions/202305.24.0","202305.24.0"
"AKSCBLMariner/images/V2gen2/versions/202305.24.0","202305.24.0"
"AKSUbuntu/images/2204gen2containerd/versions/202305.15.0","202305.15.0"
"AKSUbuntu/images/2204containerd/versions/202305.15.0","202305.15.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202305.15.0","202305.15.0"
"AKSCBLMariner/images/V1/versions/202305.15.0","202305.15.0"
"AKSUbuntu/images/2204containerd/versions/202305.08.0","202305.08.0"
"AKSUbuntu/images/2204gen2containerd/versions/202305.08.0","202305.08.0"
"AKSCBLMariner/images/V1/versions/202305.08.0","202305.08.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202305.08.0","202305.08.0"
"AKSUbuntu/images/2204gen2containerd/versions/202304.24.0","202304.24.0"
"AKSUbuntu/images/2204gen2containerd/versions/202304.20.0","202304.20.0"
"AKSUbuntu/images/2204containerd/versions/202304.20.0","202304.20.0"
"AKSCBLMariner/images/V2gen2/versions/202304.20.0","202304.20.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202304.20.0","202304.20.0"
"AKSCBLMariner/images/V1/versions/202304.20.0","202304.20.0"
"AKSUbuntu/images/2204gen2containerd/versions/202304.10.0","202304.10.0"
"AKSUbuntu/images/2204containerd/versions/202304.10.0","202304.10.0"
"AKSCBLMariner/images/V1/versions/202304.10.0","202304.10.0"
"AKSCBLMariner/images/V2gen2/versions/202304.10.0","202304.10.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202304.10.0","202304.10.0"
"AKSUbuntu/images/2204gen2containerd/versions/202304.05.0","202304.05.0"
"AKSUbuntu/images/2204containerd/versions/202304.05.0","202304.05.0"
"AKSUbuntu/images/2204gen2containerd/versions/202303.28.0","202303.28.0"
"AKSUbuntu/images/2204containerd/versions/202303.28.0","202303.28.0"
"AKSCBLMariner/images/V2gen2/versions/202303.28.0","202303.28.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202303.28.0","202303.28.0"
"AKSUbuntu/images/2204containerd/versions/202303.22.0","202303.22.0"
"AKSUbuntu/images/2204gen2containerd/versions/202303.22.0","202303.22.0"
"AKSCBLMariner/images/V1/versions/202303.22.0","202303.22.0"
"AKSCBLMariner/images/V2gen2/versions/202303.22.0","202303.22.0"
"AKSUbuntu/images/2204gen2containerd/versions/202303.13.0","202303.13.0"
"AKSUbuntu/images/2204containerd/versions/202303.13.0","202303.13.0"
"AKSUbuntu/images/2204gen2containerd/versions/202303.06.0","202303.06.0"
"AKSUbuntu/images/2204gen2arm64containerd/versions/202303.06.0","202303.06.0"
"AKSUbuntu/images/2204containerd/versions/202303.06.0","202303.06.0"
"AKSCBLMariner/images/V1/versions/202303.06.0","202303.06.0"
"AKSCBLMariner/images/V2gen2/versions/202303.06.0","202303.06.0"
"AKSSecurityPatchedVHD_4e7ec343f1ad9865/images/AKSUbuntu-2204containerd-202311.07.0/versions/2023.12.24","2023.12.24"
"AKSSecurityPatchedVHD_1c8d489a60a6e84b/images/AKSCBLMariner-V2gen2-202310.04.0/versions/2023.11.07","2023.11.07"
"AKSSecurityPatchedVHD_6b6790030196d35d/images/AKSUbuntu-2204gen2containerd-202307.27.0/versions/2023.11.01","2023.11.01"
"AKSSecurityPatchedVHD_c7611c9c5162a7fd/images/AKSUbuntu-2204gen2containerd-202310.04.0/versions/2023.11.01","2023.11.01"
"AKSSecurityPatchedVHD_8ad0fdc84509a66a/images/AKSUbuntu-2204gen2containerd-202305.24.0/versions/2023.10.31","2023.10.31"
"AKSSecurityPatchedVHD_3886d2594083d002/images/AKSUbuntu-2204gen2containerd-202310.04.0/versions/2023.10.30","2023.10.30"
"AKSSecurityPatchedVHD_5ffcad0bf91f41e6/images/AKSUbuntu-2204gen2containerd-202308.10.0/versions/2023.10.20","2023.10.20"
"AKSSecurityPatchedVHD_2e9cecfbf96ea18c/images/AKSUbuntu-2204gen2containerd-202308.22.0/versions/2023.10.17","2023.10.17"
"AKSSecurityPatchedVHD_c8d5b7af340e2dd3/images/AKSUbuntu-2204gen2containerd-202308.22.0/versions/2023.10.11","2023.10.11"
"AKSSecurityPatchedVHD_1cf45e717b76c379/images/AKSUbuntu-2204gen2containerd-202308.01.0/versions/2023.09.28","2023.09.28"
"AKSSecurityPatchedVHD_1cf45e717b76c379/images/AKSUbuntu-2204gen2containerd-202308.01.0/versions/2023.09.21","2023.09.21"
"AKSSecurityPatchedVHD_b0ce3aabf94e3d67/images/AKSUbuntu-2204gen2containerd-202305.15.0/versions/2023.09.18","2023.09.18"
"AKSSecurityPatchedVHD_313ded645fbead19/images/AKSUbuntu-2204gen2containerd-202308.10.0/versions/2023.09.16","2023.09.16"
"AKSSecurityPatchedVHD_b0ce3aabf94e3d67/images/AKSUbuntu-2204containerd-202306.01.0/versions/2023.09.11","2023.09.11"
"AKSSecurityPatchedVHD_c00f8047a8d1d21/images/AKSUbuntu-2204gen2containerd-202306.01.0/versions/2023.09.09","2023.09.09"
"AKSUbuntu/images/2204gen2containerd/versions/2023.02.15","2023.02.15"
"AKSUbuntu/images/2204containerd/versions/2023.02.15","2023.02.15"
"AKSCBLMariner/images/V1/versions/2023.02.15","2023.02.15"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2023.02.15","2023.02.15"
"AKSCBLMariner/images/V2gen2/versions/2023.02.15","2023.02.15"
"AKSUbuntu/images/2204gen2containerd/versions/2023.02.09","2023.02.09"
"AKSUbuntu/images/2204containerd/versions/2023.02.09","2023.02.09"
"AKSCBLMariner/images/V1/versions/2023.02.09","2023.02.09"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2023.02.09","2023.02.09"
"AKSUbuntu/images/2204gen2containerd/versions/2023.01.26","2023.01.26"
"AKSCBLMariner/images/V1/versions/2023.01.26","2023.01.26"
"AKSUbuntu/images/2204containerd/versions/2023.01.26","2023.01.26"
"AKSCBLMariner/images/V2gen2/versions/2023.01.26","2023.01.26"
"AKSUbuntuEdgeZone/images/2204gen2containerd/versions/2023.01.25","2023.01.25"
"AKSUbuntu/images/2204gen2containerd/versions/2023.01.20","2023.01.20"
"AKSUbuntu/images/2204containerd/versions/2023.01.20","2023.01.20"
"AKSCBLMariner/images/V1/versions/2023.01.20","2023.01.20"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2023.01.20","2023.01.20"
"AKSUbuntu/images/2204gen2containerd/versions/2023.01.19","2023.01.19"
"AKSUbuntu/images/2204containerd/versions/2023.01.19","2023.01.19"
"AKSCBLMariner/images/V1/versions/2023.01.19","2023.01.19"
"AKSUbuntu/images/2204gen2containerd/versions/2023.01.10","2023.01.10"
"AKSUbuntu/images/2204containerd/versions/2023.01.10","2023.01.10"
"AKSUbuntu/images/2204containerd/versions/2022.12.19","2022.12.19"
"AKSUbuntu/images/2204gen2containerd/versions/2022.12.19","2022.12.19"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2022.12.19","2022.12.19"
"AKSUbuntu/images/2204containerd/versions/2022.12.15","2022.12.15"
"AKSUbuntu/images/2204gen2containerd/versions/2022.12.15","2022.12.15"
"AKSUbuntu/images/2204gen2containerd/versions/2022.12.13","2022.12.13"
"AKSUbuntu/images/2204gen2containerd/versions/2022.12.06","2022.12.06"
"AKSUbuntu/images/2204gen2containerd/versions/2022.12.01","2022.12.01"
"AKSCBLMariner/images/V1/versions/2022.11.12","2022.11.12"
"AKSUbuntu/images/2204containerd/versions/2022.11.02","2022.11.02"
"AKSUbuntu/images/2204gen2containerd/versions/2022.11.02","2022.11.02"
"AKSCBLMariner/images/V1/versions/2022.11.02","2022.11.02"
"AKSUbuntu/images/2204gen2containerd/versions/2022.10.24","2022.10.24"
"AKSUbuntu/images/2204containerd/versions/2022.10.24","2022.10.24"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2022.10.24","2022.10.24"
"AKSUbuntu/images/2204gen2containerd/versions/2022.10.17","2022.10.17"
"AKSCBLMariner/images/V2gen2/versions/2022.10.03","2022.10.03"
"AKSCBLMariner/images/V1/versions/2022.10.03","2022.10.03"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2022.09.13","2022.09.13"
"AKSCBLMariner/images/V1/versions/2022.09.13","2022.09.13"
"AKSCBLMariner/images/V1/versions/2022.09.05","2022.09.05"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2022.08.30","2022.08.30"
"AKSUbuntu/images/2004gen2CVMcontainerd/versions/2022.08.23","2022.08.23"
"AKSUbuntu/images/2204gen2arm64containerd/versions/2022.08.16","2022.08.16"
"AKSCBLMariner/images/V1/versions/2022.08.15","2022.08.15"
"AKSCBLMariner/images/V1/versions/2022.08.10","2022.08.10"
"AKSCBLMariner/images/V1/versions/2022.06.29","2022.06.29"
"AKSCBLMariner/images/V1/versions/2022.05.16","2022.05.16"
"AKSCBLMariner/images/V1/versions/2022.05.10","2022.05.10"
"AKSCBLMariner/images/V1/versions/2022.03.29","2022.03.29"
"AKSUbuntu/images/1604/versions/2021.11.06","2021.11.06"
"AKSUbuntu/images/1604/versions/2021.10.30","2021.10.30"
"AKSUbuntu/images/1604/versions/2021.10.23","2021.10.23"
"AKSUbuntu/images/1604/versions/2021.10.19","2021.10.19"
"AKSUbuntu/images/1604/versions/2021.10.02","2021.10.02"
"AKSUbuntu/images/1604/versions/2021.09.29","2021.09.29"
"AKSUbuntu/images/1604/versions/2021.09.28","2021.09.28"
"AKSUbuntu/images/1604/versions/2021.09.06","2021.09.06"
"AKSUbuntu/images/1604/versions/2021.09.03","2021.09.03"
"AKSUbuntu/images/1604/versions/2021.07.25","2021.07.25"
"AKSUbuntu/images/1604/versions/2021.07.17","2021.07.17"
"AKSUbuntu/images/1604/versions/2021.06.12","2021.06.12"
"AKSUbuntu/images/1604/versions/2021.06.09","2021.06.09"
"AKSUbuntu/images/1604/versions/2021.06.02","2021.06.02"
"AKSUbuntu/images/1604/versions/2021.05.19","2021.05.19"
"AKSUbuntu/images/1604/versions/2021.05.01","2021.05.01"
"AKSUbuntu/images/1604/versions/2021.04.27","2021.04.27"
"AKSUbuntu/images/1604/versions/2021.04.20","2021.04.20"
"AKSUbuntu/images/1604/versions/2021.03.31","2021.03.31"
"AKSUbuntu/images/1604/versions/2021.03.29","2021.03.29"
"AKSUbuntu/images/1604/versions/2021.03.17","2021.03.17"
"AKSUbuntu/images/1604/versions/2021.03.10","2021.03.10"
"AKSUbuntu/images/1604/versions/2021.02.24","2021.02.24"
"AKSUbuntu/images/1604/versions/2021.02.17","2021.02.17"
"AKSUbuntu/images/1604/versions/2021.02.03","2021.02.03"
"AKSUbuntu/images/1604/versions/2020.12.15","2020.12.15"
"AKSUbuntu/images/1604/versions/2020.12.01","2020.12.01"
"AKSUbuntu/images/1604/versions/2020.11.11","2020.11.11"
"AKSUbuntu/images/1604/versions/2020.10.28","2020.10.28"
"AKSUbuntu/images/1604/versions/2020.10.08","2020.10.08"
"AKSUbuntu/images/1604/versions/2020.09.30","2020.09.30"
"AKSUbuntu/images/1604/versions/2020.09.23","2020.09.23"
"AKSUbuntu/images/1604/versions/2020.09.03","2020.09.03"
"AKSUbuntu/images/1604/versions/2020.08.28","2020.08.28"
"AKSUbuntu/images/1604/versions/2020.08.19","2020.08.19"
"AKSUbuntu/images/1604/versions/2020.08.13","2020.08.13"
"AKSUbuntu/images/1604/versions/2020.08.06","2020.08.06"
"AKSUbuntu/images/1604/versions/2020.07.16","2020.07.16"
"kubeimagegallery/images/ubuntu-18.04-uki/versions/0.0.796","0.0.796"
"kubeimagegallery/images/ubuntu-18.04-uki/versions/0.0.722","0.0.722"
"kubeimagegallery/images/ubuntu-18.04-uki/versions/0.0.1373","0.0.1373"
